trace_id,latency,total_spans,contains_errors,error_rate,error_messages,operation,services,longest_span_service,longest_span_duration,mean_span_duration
15fcb145e2448d54,7046,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1717,486.8666666666667
47201824f511c768,8637,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1627,614.1333333333333
7603e22d568ba049,6982,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1690,480.8666666666667
09ea620fc1ac202e,8129,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,3631,558.0666666666667
41719128986c245d,6829,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1773,471.3333333333333
07e05847279b7a3c,6443,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1693,457.4
6345b0cdd1f964da,9518,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1678,665.1333333333333
28bb7fbfe9f34927,6458,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1729,448.73333333333335
5a13d14f460cb625,5788,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1567,402.53333333333336
62e4201630db0911,6134,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1789,427.26666666666665
293d8a8f75ffe461,5582,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1429,393.6
207f3fe231407703,45174,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,reservation,36773,3050.866666666667
2c6badb886603b9b,6251,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1696,435.2
4212817118c838e4,6709,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1769,465.6666666666667
39b68a167d7663df,18114,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,13710,1229.5333333333333
098a6d2e2dba02d2,9155,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1873,657.7333333333333
20951be629bfd0ff,6734,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1650,471.4
000bf2902155008a,71003,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,reservation,61685,4753.866666666667
6cfd168122ea3ef7,6942,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1769,469.26666666666665
101c0db4f9412707,8049,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,1639,582.7333333333333
59a0d89ff2718dd7,5104,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1385,361.6666666666667
1999e8b6e1f8c0a1,6239,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1545,430.8
14b9bfac23c6d64a,5868,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1506,406.53333333333336
2754e07fbd22d0fc,9041,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1873,646.5333333333333
41beedc1f277fbcd,5503,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1708,381.4
585586aea80b933c,8943,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1720,640.4
573b36f62ac520f3,6430,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,1637,438.6666666666667
629268220506eab6,48219,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,reservation,37103,3235.8
0993557cb7ad6a48,7410,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1748,529.9333333333333
4cf991c1c814735f,9023,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1666,631.6
707df1fd1fd7c542,7128,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1762,486.6666666666667
05ae444dc0440cc3,6248,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1665,434.8
771863c8b1bc190f,12486,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,5628,848.2
24539af9b9005b79,9426,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,2023,654.7333333333333
31666f1011eed59a,55174,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,50630,3692.3333333333335
696a1f5d2f83e9cf,8224,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1617,577.4666666666667
24bef5dec422c5db,6425,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1757,445.2
00018f695349103c,49031,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,reservation,39552,3291.6666666666665
1e50fbc31bb9c334,9160,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,1678,646.6
7072a8f50c23c808,71154,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,reservation,61963,4768.733333333334
38312d7ae3e47476,11002,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,2369,769.6
0a6dd6b5acb655e5,6642,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1654,477.2
73e0d33fae960ba0,6718,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1804,460.46666666666664
3722f12232cc47f4,4432,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1277,315.46666666666664
04c4acb4d8377433,46849,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,reservation,39059,3148.8
21e430182a6af770,5144,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1482,347.8
6ecc05095a8c1ef8,5269,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1419,363.3333333333333
41acbe889266445d,6086,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1648,414.8
1e0236460eb2a291,6762,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1673,460.93333333333334
4cef9bfca070b22b,6614,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1715,454.6
18f6e7eeaa0fda0d,8691,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,3026,623.6666666666666
4b75f8a0ff5aa145,8760,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1652,628.5333333333333
551fd842dc8c0fad,10269,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,5678,701.4666666666667
2bc5923a85b3ce4b,6389,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1246,473.0
7fb42d776e470bc4,7369,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,1664,545.0666666666667
0621c06f59f537cc,5438,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1359,376.73333333333335
7b9c8f2e754e6e89,6079,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1609,422.6
4a7b4027125aa86e,60268,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,reservation,51116,4046.5333333333333
5c33ae143b966235,5189,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1385,361.1333333333333
42bdc36dc201748a,6620,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1674,457.53333333333336
34b90faa1e0faf27,8826,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1642,628.0666666666667
0fb2a7b87b964230,8711,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1808,625.2666666666667
4978f9fa3c0f182d,26292,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,reservation,20288,1761.8666666666666
39e09d686a9e7beb,6239,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1732,432.26666666666665
669581a20fd96d62,7360,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,1562,535.8666666666667
434c19633b390bf8,9375,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,1735,672.2666666666667
596ec5966b8120f1,914,3,False,0.0,,HTTP POST /user,frontend; user,frontend,833,304.6666666666667
3c97aef69ab6bf25,1023,3,False,0.0,,HTTP POST /user,frontend; user,frontend,889,341.0
3d840944609dc20b,740,3,False,0.0,,HTTP POST /user,frontend; user,frontend,686,246.66666666666666
28c428a2073aed14,13280,5,False,0.0,,HTTP POST /reservation,frontend; user; reservation,reservation,10361,2656.8
6669ad1a2a754264,19301,5,False,0.0,,HTTP POST /reservation,frontend; user; reservation,reservation,16353,3865.2
61d2fb7b96f4b7bf,997,3,False,0.0,,HTTP POST /user,frontend; user,frontend,903,332.3333333333333
6d827a4682c8d7f6,1151,3,False,0.0,,HTTP POST /user,frontend; user,frontend,1016,383.6666666666667
0a4952f366981f83,23449,5,False,0.0,,HTTP POST /reservation,frontend; user; reservation,reservation,19443,4689.8
6d060001cfa57d75,11008,5,False,0.0,,HTTP POST /reservation,frontend; user; reservation,reservation,8268,2206.8
1392eee40d1065d6,1046,3,False,0.0,,HTTP POST /user,frontend; user,frontend,965,348.6666666666667
21a8bb3880a335b2,3437,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1372,576.1666666666666
033481c05a1c418a,3325,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1516,557.5
190cdefb2f6583fe,3192,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1510,549.8333333333334
6345b0cdd1f964da,9518,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1678,665.1333333333333
43fbf0b4edfc58b4,3867,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1719,645.3333333333334
2bea51daa1b5fd32,4908,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1854,818.0
28bb7fbfe9f34927,6458,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1729,448.73333333333335
5a13d14f460cb625,5788,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1567,402.53333333333336
402fa335d9ba7b0a,3656,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1759,612.8333333333334
62e4201630db0911,6134,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1789,427.26666666666665
293d8a8f75ffe461,5582,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1429,393.6
207f3fe231407703,45174,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,reservation,36773,3050.866666666667
2c6badb886603b9b,6251,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1696,435.2
4212817118c838e4,6709,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1769,465.6666666666667
39b68a167d7663df,18114,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,13710,1229.5333333333333
053981ad911354a5,3567,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1688,598.0
0e27abefa38b8bb7,4030,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1653,675.0
098a6d2e2dba02d2,9155,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1873,657.7333333333333
20951be629bfd0ff,6734,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1650,471.4
4cf6605f51a581ef,4264,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1845,712.3333333333334
000bf2902155008a,71003,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,reservation,61685,4753.866666666667
6cfd168122ea3ef7,6942,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1769,469.26666666666665
101c0db4f9412707,8049,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,1639,582.7333333333333
59a0d89ff2718dd7,5104,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1385,361.6666666666667
1999e8b6e1f8c0a1,6239,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1545,430.8
14b9bfac23c6d64a,5868,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1506,406.53333333333336
1d3188f96d34f945,3870,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1709,649.1666666666666
484514a134555526,3526,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1584,591.1666666666666
2754e07fbd22d0fc,9041,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1873,646.5333333333333
28bbfeda80ef4065,3722,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1586,623.5
4e0f6d67092ad030,3330,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1514,557.8333333333334
4113fa513010150c,3643,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1636,612.8333333333334
41beedc1f277fbcd,5503,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1708,381.4
585586aea80b933c,8943,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1720,640.4
6724ecf08ae2076e,4387,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1782,731.1666666666666
573b36f62ac520f3,6430,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,1637,438.6666666666667
629268220506eab6,48219,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,reservation,37103,3235.8
13217e267160d811,3520,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1262,592.1666666666666
0993557cb7ad6a48,7410,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1748,529.9333333333333
4cf991c1c814735f,9023,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1666,631.6
36ea296bb6e08f3c,5642,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1914,958.1666666666666
707df1fd1fd7c542,7128,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1762,486.6666666666667
0e43e290562d7ffb,3132,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1340,525.1666666666666
63feafadd11e0e91,3877,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1703,649.3333333333334
6d08d7c8eb4f855a,2954,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1429,495.5
7ccddcc22147cbb3,3198,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1524,536.3333333333334
48a08662875184a0,3129,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1458,536.8333333333334
364e5745d9af772d,3017,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1398,505.8333333333333
05ae444dc0440cc3,6248,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1665,434.8
771863c8b1bc190f,12486,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,5628,848.2
50c53a1cd929c024,4102,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1734,686.8333333333334
24539af9b9005b79,9426,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,2023,654.7333333333333
31666f1011eed59a,55174,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,50630,3692.3333333333335
696a1f5d2f83e9cf,8224,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1617,577.4666666666667
657d5759e8abb789,4074,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1566,683.1666666666666
5d5514036bf1fa96,2764,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1119,477.1666666666667
24bef5dec422c5db,6425,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1757,445.2
00018f695349103c,49031,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,reservation,39552,3291.6666666666665
6cf6848bbdc45080,3302,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1542,553.5
1e50fbc31bb9c334,9160,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,1678,646.6
7072a8f50c23c808,71154,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,reservation,61963,4768.733333333334
38312d7ae3e47476,11002,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,2369,769.6
210e2f02ed0c40a0,3014,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1344,505.3333333333333
0a6dd6b5acb655e5,6642,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1654,477.2
73e0d33fae960ba0,6718,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1804,460.46666666666664
3722f12232cc47f4,4432,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1277,315.46666666666664
04c4acb4d8377433,46849,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,reservation,39059,3148.8
21e430182a6af770,5144,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1482,347.8
6ecc05095a8c1ef8,5269,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1419,363.3333333333333
4eefd519baafd6af,3491,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1477,585.1666666666666
18d7d5760e5cfc71,2448,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1039,412.1666666666667
121f8cb7d5bdbf54,3353,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1435,573.1666666666666
41acbe889266445d,6086,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1648,414.8
1e0236460eb2a291,6762,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1673,460.93333333333334
06f94b2fef56d0bf,3780,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1567,630.3333333333334
27f9286c7d876de4,4158,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1685,696.3333333333334
596ec5966b8120f1,914,3,False,0.0,,HTTP POST /user,frontend; user,frontend,833,304.6666666666667
4cef9bfca070b22b,6614,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1715,454.6
18f6e7eeaa0fda0d,8691,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,3026,623.6666666666666
4b75f8a0ff5aa145,8760,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1652,628.5333333333333
551fd842dc8c0fad,10269,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,5678,701.4666666666667
2bc5923a85b3ce4b,6389,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1246,473.0
7fb42d776e470bc4,7369,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,1664,545.0666666666667
1ebf7de5e65bc856,4512,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1785,752.0
0621c06f59f537cc,5438,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1359,376.73333333333335
7b9c8f2e754e6e89,6079,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1609,422.6
4a7b4027125aa86e,60268,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,reservation,51116,4046.5333333333333
5c33ae143b966235,5189,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1385,361.1333333333333
043892922a416996,3978,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1830,677.8333333333334
42bdc36dc201748a,6620,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1674,457.53333333333336
34b90faa1e0faf27,8826,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1642,628.0666666666667
07466c9575cde76d,3894,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1857,649.0
282b24f943c1203e,3816,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1416,639.5
0fb2a7b87b964230,8711,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1808,625.2666666666667
4978f9fa3c0f182d,26292,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,reservation,20288,1761.8666666666666
16317aa3b7cacb9f,3615,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1667,605.6666666666666
0169f1c32c44446b,3598,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1647,613.6666666666666
39e09d686a9e7beb,6239,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1732,432.26666666666665
669581a20fd96d62,7360,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,1562,535.8666666666667
434c19633b390bf8,9375,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,1735,672.2666666666667
07e05847279b7a3c,6443,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1693,457.4
21a8bb3880a335b2,3437,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1372,576.1666666666666
033481c05a1c418a,3325,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1516,557.5
190cdefb2f6583fe,3192,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1510,549.8333333333334
6345b0cdd1f964da,9518,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1678,665.1333333333333
43fbf0b4edfc58b4,3867,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1719,645.3333333333334
2bea51daa1b5fd32,4908,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1854,818.0
28bb7fbfe9f34927,6458,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1729,448.73333333333335
5a13d14f460cb625,5788,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1567,402.53333333333336
402fa335d9ba7b0a,3656,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1759,612.8333333333334
62e4201630db0911,6134,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1789,427.26666666666665
293d8a8f75ffe461,5582,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1429,393.6
207f3fe231407703,45174,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,reservation,36773,3050.866666666667
2c6badb886603b9b,6251,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1696,435.2
4212817118c838e4,6709,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1769,465.6666666666667
39b68a167d7663df,18114,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,13710,1229.5333333333333
053981ad911354a5,3567,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1688,598.0
0e27abefa38b8bb7,4030,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1653,675.0
098a6d2e2dba02d2,9155,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1873,657.7333333333333
20951be629bfd0ff,6734,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1650,471.4
4cf6605f51a581ef,4264,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1845,712.3333333333334
000bf2902155008a,71003,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,reservation,61685,4753.866666666667
6cfd168122ea3ef7,6942,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1769,469.26666666666665
101c0db4f9412707,8049,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,1639,582.7333333333333
59a0d89ff2718dd7,5104,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1385,361.6666666666667
1999e8b6e1f8c0a1,6239,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1545,430.8
14b9bfac23c6d64a,5868,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1506,406.53333333333336
1d3188f96d34f945,3870,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1709,649.1666666666666
484514a134555526,3526,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1584,591.1666666666666
2754e07fbd22d0fc,9041,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1873,646.5333333333333
28bbfeda80ef4065,3722,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1586,623.5
4e0f6d67092ad030,3330,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1514,557.8333333333334
4113fa513010150c,3643,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1636,612.8333333333334
41beedc1f277fbcd,5503,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1708,381.4
585586aea80b933c,8943,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1720,640.4
6724ecf08ae2076e,4387,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1782,731.1666666666666
573b36f62ac520f3,6430,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,frontend,1637,438.6666666666667
629268220506eab6,48219,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,reservation,37103,3235.8
13217e267160d811,3520,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1262,592.1666666666666
0993557cb7ad6a48,7410,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1748,529.9333333333333
4cf991c1c814735f,9023,15,False,0.0,,HTTP GET /hotels,frontend; geo; reservation; rate; profile; search,search,1666,631.6
